CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
4310330,Imbé,43,RS,483.0285714285711,515.3737642585551,530.4771863117871,531.6894957983196,544.4106463878327
4310363,Imigrante,43,RS,509.1941176470589,551.4114285714286,542.4285714285714,583.4235294117648,614.2857142857143
4310405,Independência,43,RS,484.0458333333333,519.6938775510201,530.3897959183674,538.2552083333334,595.3061224489796
4310413,Inhacorá,43,RS,424.2379310344826,476.7827586206897,477.7068965517242,467.951724137931,483.44827586206895
4310439,Ipê,43,RS,459.507843137255,495.2854545454545,521.4327272727272,532.8352941176469,542.5454545454545
4310462,Ipiranga do Sul,43,RS,452.5750000000001,492.835,503.8,517.6400000000001,551.0
4310504,Iraí,43,RS,464.3571428571428,499.08541666666656,513.8458333333332,506.4505494505492,552.7083333333334
4310538,Itaara,43,RS,476.34942528735615,516.3628865979381,517.7298969072165,516.6471264367818,560.8247422680413
4310553,Itacurubi,43,RS,427.8083333333333,480.6666666666666,493.0102564102564,494.4388888888888,468.71794871794873
4310579,Itapuca,43,RS,435.6,461.91600000000005,489.528,485.9916666666666,567.2
4310603,Itaqui,43,RS,461.22400635930086,503.2908396946566,515.4523664122136,496.6780604133539,543.5725190839695
4310652,Itati,43,RS,468.34888888888906,507.6291666666668,522.7249999999999,524.9177777777778,543.3333333333334
4310702,Itatiba do Sul,43,RS,474.9021276595746,525.224,513.692,517.7595744680852,536.8
4310751,Ivorá,43,RS,496.1589743589741,534.4414634146343,524.6536585365855,564.7230769230769,623.4146341463414
4310801,Ivoti,43,RS,501.0549407114624,527.3859712230214,542.4438848920863,586.4328063241109,603.5971223021583
4310850,Jaboticaba,43,RS,472.0,507.7736842105265,522.2719298245614,512.9303571428569,611.2280701754386
4310876,Jacuizinho,43,RS,421.7399999999999,441.02272727272725,471.5136363636364,449.7600000000001,520.0
4310900,Jacutinga,43,RS,485.4595238095237,524.7785714285715,527.1761904761904,553.5119047619048,587.6190476190476
4311007,Jaguarão,43,RS,469.99424657534246,511.9839473684207,527.5142105263157,520.8539726027398,552.8421052631579
4311106,Jaguari,43,RS,482.3054347826084,502.9649484536081,512.1025773195873,518.3869565217394,528.9690721649484
4311122,Jaquirana,43,RS,462.6307692307692,476.30625,503.6125,495.1,547.5
4311130,Jari,43,RS,461.9209302325582,504.7,521.7826086956521,510.0209302325583,530.8695652173913
4311155,Jóia,43,RS,469.4767441860465,514.7473118279567,515.4354838709677,511.1441860465117,564.516129032258
4311205,Júlio de Castilhos,43,RS,478.2719901719899,506.5459770114946,514.9597701149424,508.53194103194073,552.7816091954023
4311239,Lagoa Bonita do Sul,43,RS,456.2600000000001,487.0071428571428,496.4571428571429,531.116,572.8571428571429
4311254,Lagoão,43,RS,445.8877551020406,486.5481481481481,513.187037037037,504.00816326530605,557.0370370370371
4311270,Lagoa dos Três Cantos,43,RS,472.2117647058824,504.4666666666666,506.51666666666665,546.9882352941178,555.5555555555555
4311304,Lagoa Vermelha,43,RS,479.39945504087177,515.4569974554711,526.0190839694651,526.8940054495913,577.1501272264632
4311403,Lajeado,43,RS,524.0359550561798,560.7825229960577,561.2357424441527,605.7244382022465,656.2680683311432
4311429,Lajeado do Bugre,43,RS,448.0571428571429,480.8366666666667,497.7533333333334,464.5000000000001,544.6666666666666
4311502,Lavras do Sul,43,RS,457.6738636363635,496.08829787234055,518.9627659574469,498.5795454545454,502.9787234042553
4311601,Liberato Salzano,43,RS,475.4779220779221,511.19999999999993,521.0376623376626,503.5428571428572,572.4675324675325
4311627,Lindolfo Collor,43,RS,480.8588235294117,514.5574074074075,524.3333333333334,544.249019607843,543.3333333333334
4311643,Linha Nova,43,RS,501.7714285714285,534.1,536.0375,549.4428571428572,545.0
4311700,Machadinho,43,RS,488.89090909090913,520.036170212766,522.9404255319148,533.2454545454544,571.063829787234
4311718,Maçambará,43,RS,450.85833333333335,466.38199999999983,480.0160000000001,461.12500000000017,489.2
4311734,Mampituba,43,RS,466.2880952380952,508.06222222222215,513.98,522.8523809523809,548.4444444444445
4311759,Manoel Viana,43,RS,458.0423076923079,494.7936363636363,502.8599999999999,488.5951923076921,518.3636363636364
4311775,Maquiné,43,RS,467.45,507.0715686274508,516.1735294117645,508.85833333333335,552.9411764705883
4311791,Maratá,43,RS,483.1548387096775,531.8151515151516,541.1757575757575,560.2645161290321,604.8484848484849
4311809,Marau,43,RS,485.1171779141103,520.4608946608945,527.5070707070711,538.92254601227,614.025974025974
4311908,Marcelino Ramos,43,RS,469.0934426229508,511.1125,520.4203125,520.9131147540982,542.8125
4311981,Mariana Pimentel,43,RS,453.7679245283017,497.0232142857144,512.4428571428572,502.58867924528295,504.6428571428572
4312005,Mariano Moro,43,RS,524.6,525.5157894736842,528.3315789473686,527.4133333333333,527.3684210526316
4312054,Marques de Souza,43,RS,500.79375,553.475,548.05625,566.38125,578.75
4312104,Mata,43,RS,463.51884057971006,501.4138888888888,504.6986111111112,508.5159420289855,547.2222222222222
4312138,Mato Castelhano,43,RS,485.78,514.9952380952382,520.7809523809524,504.97,552.3809523809524
4312153,Mato Leitão,43,RS,488.9140000000001,526.4433962264152,538.8377358490566,595.4399999999999,672.4528301886793
4312179,Mato Queimado,43,RS,462.490243902439,496.975,506.125,532.7487804878049,597.7272727272727
4312203,Maximiliano de Almeida,43,RS,484.1842857142856,507.13857142857137,523.0742857142859,534.7757142857143,570.5714285714286
4312252,Minas do Leão,43,RS,453.520481927711,498.8586206896552,519.5827586206899,508.832530120482,562.0689655172414
4312302,Miraguaí,43,RS,461.80566037735866,496.48813559322025,498.21864406779673,492.690566037736,516.9491525423729
4312351,Montauri,43,RS,512.5909090909091,530.7,535.2391304347826,597.609090909091,621.7391304347826
4312377,Monte Alegre dos Campos,43,RS,430.4307692307693,488.5357142857143,502.04285714285714,498.0076923076922,530.0
4312385,Monte Belo do Sul,43,RS,493.668181818182,532.7227272727273,531.6772727272727,591.1681818181819,630.9090909090909
4312401,Montenegro,43,RS,487.2425816023744,524.4844780219779,537.8515109890114,549.2675074183971,574.9175824175824
4312427,Mormaço,43,RS,457.7242424242423,477.2083333333334,486.17222222222216,470.1363636363637,537.7777777777778
4312443,Morrinhos do Sul,43,RS,461.3985074626865,498.09722222222223,496.98472222222216,523.0656716417909,558.0555555555555
4312450,Morro Redondo,43,RS,475.6068181818183,498.55000000000007,512.1466666666665,525.0818181818182,523.5555555555555
4312476,Morro Reuter,43,RS,487.0313725490196,533.0411764705885,539.0823529411763,552.8588235294118,624.3137254901961
4312500,Mostardas,43,RS,452.3601562500001,495.33913043478265,518.5079710144928,498.0812500000001,538.8405797101449
4312609,Muçum,43,RS,467.84117647058827,510.162857142857,524.0714285714286,530.5735294117648,552.0
4312617,Muitos Capões,43,RS,466.388,489.3851851851852,501.5074074074075,504.5,566.6666666666666
4312625,Muliterno,43,RS,472.58125,518.7294117647059,507.8,505.6562499999999,522.3529411764706
4312658,Não-Me-Toque,43,RS,485.24444444444407,519.0145098039217,529.8725490196082,541.1905349794241,569.0980392156863
4312674,Nicolau Vergueiro,43,RS,452.7615384615384,471.20322580645154,488.2709677419356,491.0000000000001,376.7741935483871
4312708,Nonoai,43,RS,467.982882882883,506.5000000000001,519.9113043478259,515.4702702702701,547.1304347826087
4312757,Nova Alvorada,43,RS,461.684,492.9943396226416,506.41132075471705,524.688,587.1698113207547
4312807,Nova Araçá,43,RS,460.4716666666666,513.6174603174603,523.3158730158731,517.7483333333334,623.1746031746031
4312906,Nova Bassano,43,RS,484.4992248062017,516.8307692307692,533.4292307692307,547.7503875968991,613.0769230769231
4312955,Nova Boa Vista,43,RS,473.8636363636364,516.7264705882353,522.4441176470588,528.3575757575758,592.3529411764706
4313003,Nova Bréscia,43,RS,491.9916666666667,541.4783783783785,534.2675675675674,573.0166666666665,604.3243243243244
4313011,Nova Candelária,43,RS,491.8971428571428,526.1513513513514,521.9648648648648,573.5285714285714,572.972972972973
4313037,Nova Esperança do Sul,43,RS,475.56700000000006,504.0194444444445,523.9175925925928,526.9909999999996,568.5185185185185
4313060,Nova Hartz,43,RS,476.0929292929289,514.0962264150944,529.9679245283018,538.3101010101008,567.8301886792453
4313086,Nova Pádua,43,RS,484.0264705882352,526.7352941176471,515.3588235294118,543.5029411764707,565.2941176470588
4313102,Nova Palma,43,RS,494.6441666666667,519.6672131147541,526.1262295081967,553.4758333333333,661.9672131147541
4313201,Nova Petrópolis,43,RS,527.3905063291141,544.0635838150292,545.021965317919,586.0506329113921,633.0635838150289
4313300,Nova Prata,43,RS,489.01656804733744,525.4955056179776,531.675561797753,544.9571005917159,626.5730337078652
4313334,Nova Ramada,43,RS,469.75961538461536,502.44545454545454,514.9236363636364,544.5076923076923,570.5454545454545
4313359,Nova Roma do Sul,43,RS,451.6948717948717,499.01777777777767,506.7355555555554,515.5641025641027,513.3333333333334
4313375,Nova Santa Rita,43,RS,473.6759868421052,508.4899082568808,525.6954128440365,517.2585526315788,514.9847094801223
4313391,Novo Cabrais,43,RS,461.3948717948719,506.77619047619055,505.45714285714286,514.5358974358975,510.4761904761905
4313409,Novo Hamburgo,43,RS,491.2368312757207,531.704789494013,544.8249517188106,555.832427983537,591.9660100424875
4313425,Novo Machado,43,RS,487.0058823529412,512.937837837838,523.5729729729728,527.2352941176471,594.5945945945946
4313441,Novo Tiradentes,43,RS,469.159090909091,488.9833333333333,502.0874999999999,518.2818181818183,560.0
4313466,Novo Xingu,43,RS,478.6441860465116,516.7930232558141,531.1767441860464,538.339534883721,573.953488372093
4313490,Novo Barreiro,43,RS,458.113924050633,489.1367816091957,498.9666666666666,504.21392405063295,554.9425287356322
4313508,Osório,43,RS,489.885514018692,520.0218884120175,536.588268955651,546.7095015576317,593.5336194563662
4313607,Paim Filho,43,RS,479.7870967741936,500.2253968253967,514.3126984126983,515.4532258064517,532.3809523809524
4313656,Palmares do Sul,43,RS,446.99887640449424,478.9824742268043,499.9556701030928,495.9157303370785,511.340206185567
4313706,Palmeira das Missões,43,RS,477.1559043348281,512.6987161198291,524.4019971469329,525.9324364723469,569.5577746077033
4313805,Palmitinho,43,RS,470.1601851851851,503.0605504587156,504.7036697247706,506.84629629629626,568.6238532110092
4313904,Panambi,43,RS,485.9944819819822,512.930860215054,522.7712903225807,535.5379504504504,552.9462365591398
4313953,Pantano Grande,43,RS,454.5655462184875,509.1752000000003,523.6487999999998,496.3579831932773,560.0
4314001,Paraí,43,RS,482.33555555555535,527.8391752577318,528.6103092783507,546.072222222222,625.1546391752578
4314027,Paraíso do Sul,43,RS,483.2935897435897,513.7060975609754,513.2914634146341,525.3384615384617,577.0731707317074
4314035,Pareci Novo,43,RS,476.3548387096775,521.5257142857143,528.82,558.9935483870968,577.7142857142857
4314050,Parobé,43,RS,470.2785594639865,511.6419713831476,527.3998410174883,520.9897822445557,557.9968203497615
4314068,Passa Sete,43,RS,463.1303571428572,494.4672413793103,514.5137931034483,496.9410714285714,635.5172413793103
4314076,Passo do Sobrado,43,RS,473.486440677966,515.0234374999999,530.6546875000001,528.6661016949153,553.75
4314100,Passo Fundo,43,RS,497.1414033798682,533.2971143936792,540.9365166609412,551.7606906686259,598.3923050498111
4314134,Paulo Bento,43,RS,490.5727272727272,511.43913043478256,520.491304347826,539.6227272727273,574.7826086956521
4314159,Paverama,43,RS,494.5499999999999,524.5581395348836,535.4651162790697,562.2425000000001,572.0930232558139
4314175,Pedras Altas,43,RS,463.9526315789474,485.30000000000007,510.94000000000005,490.3894736842106,530.0
4314209,Pedro Osório,43,RS,454.2362831858408,499.1754098360654,517.3475409836066,530.1672566371682,553.7704918032787
4314308,Pejuçara,43,RS,478.9117647058824,515.4681159420292,521.3304347826087,536.1867647058821,580.0
4314407,Pelotas,43,RS,488.64453914526,521.829053431599,533.5707392906503,533.3724461219996,574.896361123906
4314423,Picada Café,43,RS,491.90243902439016,536.3608695652175,543.663043478261,559.619512195122,608.695652173913
4314456,Pinhal,43,RS,488.9395833333333,520.9877551020409,527.0591836734694,523.1604166666667,594.6938775510204
4314464,Pinhal da Serra,43,RS,456.1594594594595,495.1297297297296,500.1297297297297,482.86486486486496,481.0810810810811
4314472,Pinhal Grande,43,RS,482.825925925926,509.9807228915661,513.3843373493976,533.0308641975311,556.6265060240963
4314498,Pinheirinho do Vale,43,RS,451.7096153846154,483.0454545454545,501.5363636363637,510.2615384615385,573.0909090909091
4314506,Pinheiro Machado,43,RS,468.640579710145,503.1728571428574,516.3435714285714,514.1753623188406,544.7142857142857
4314548,Pinto Bandeira,43,RS,443.1875000000001,484.65625,508.00000000000006,530.5500000000001,478.75
4314555,Pirapó,43,RS,433.7923076923077,486.7714285714285,506.8642857142857,506.4384615384615,589.2857142857143
4314605,Piratini,43,RS,456.31965065502186,488.31902834008105,510.04534412955473,493.50393013100455,510.44534412955466
4314704,Planalto,43,RS,450.36377952755913,493.6282442748091,507.735114503817,501.8944881889764,566.5648854961833
4314753,Poço das Antas,43,RS,477.95882352941175,514.7764705882353,519.4176470588236,542.4823529411765,632.9411764705883
4314779,Pontão,43,RS,467.2883720930232,508.5413043478262,501.6521739130436,507.2441860465117,564.3478260869565
4314787,Ponte Preta,43,RS,470.2684210526316,479.2818181818182,493.5363636363636,497.16315789473686,506.3636363636364
4314803,Portão,43,RS,489.7224561403506,533.6448160535118,542.0876254180605,550.681403508772,584.2140468227425
4314902,Porto Alegre,43,RS,506.9441679410551,546.4995598325644,552.5949251283821,568.3335928448981,609.2064040046606
4315008,Porto Lucena,43,RS,462.9295454545456,516.4355555555553,525.8044444444446,525.8681818181817,512.4444444444445
4315057,Porto Mauá,43,RS,485.15625,512.8111111111111,526.9000000000001,535.78125,621.1111111111111
4315073,Porto Vera Cruz,43,RS,501.2851851851851,517.9899999999999,514.0866666666666,546.0407407407407,581.3333333333334
4315107,Porto Xavier,43,RS,452.4524822695036,490.44589041095895,507.29794520547927,520.1120567375885,547.6712328767123
4315131,Pouso Novo,43,RS,471.62,516.2199999999999,517.7466666666667,506.8666666666667,557.3333333333334
4315149,Presidente Lucena,43,RS,470.46153846153845,520.0677419354839,528.6064516129032,547.2076923076922,566.4516129032259
4315156,Progresso,43,RS,461.745,489.0690476190477,497.1238095238096,495.755,540.4761904761905
4315172,Protásio Alves,43,RS,448.72222222222223,476.5368421052631,489.6578947368421,473.9666666666666,569.4736842105264
4315206,Putinga,43,RS,468.2150943396225,514.5000000000002,522.2607142857144,534.4679245283019,631.0714285714286
4315305,Quaraí,43,RS,470.0211382113824,512.1942748091602,524.5221374045805,515.0512195121952,514.2748091603054
4315313,Quatro Irmãos,43,RS,460.0142857142857,502.16666666666674,518.6466666666666,514.9714285714286,500.0
4315321,Quevedos,43,RS,461.6360000000001,490.05384615384617,493.826923076923,486.2280000000002,463.84615384615387
4315354,Quinze de Novembro,43,RS,488.8985915492958,515.3253333333334,506.32399999999984,531.9253521126759,511.2
4315404,Redentora,43,RS,437.8214285714286,464.2298701298703,484.9207792207793,475.43,505.7142857142857
4315453,Relvado,43,RS,485.9136363636365,544.7181818181817,535.9363636363637,546.2090909090911,560.9090909090909
4315503,Restinga Sêca,43,RS,481.3542372881356,522.8360655737706,523.8240437158471,538.4807909604518,587.3224043715848
4315552,Rio dos Índios,43,RS,448.38888888888886,498.34736842105247,500.8842105263158,484.5833333333333,558.9473684210526
4315602,Rio Grande,43,RS,476.28999350227417,507.4720969216701,524.559143553793,515.3235867446396,556.0682718683328
4315701,Rio Pardo,43,RS,469.5111801242232,503.55924855491344,525.3679190751448,524.9583850931673,561.849710982659
4315750,Riozinho,43,RS,459.9812500000001,500.0055555555556,504.286111111111,501.375,587.7777777777778
4315800,Roca Sales,43,RS,511.18055555555554,555.2621621621621,545.3216216216216,592.6416666666667,645.1351351351351
4315909,Rodeio Bonito,43,RS,463.1145161290321,505.190076335878,519.9748091603054,521.7169354838712,576.1832061068702
4315958,Rolador,43,RS,466.4533333333333,491.4533333333333,505.4233333333334,527.2399999999999,526.6666666666666
4316006,Rolante,43,RS,471.8448275862068,529.405376344086,538.9150537634408,542.5419540229883,582.7956989247311
4316105,Ronda Alta,43,RS,491.0271084337348,524.5270588235292,524.9352941176471,538.027108433735,569.0588235294117
4316204,Rondinha,43,RS,466.4648351648353,499.9279569892475,502.8537634408604,534.5450549450551,530.3225806451613
4316303,Roque Gonzales,43,RS,488.9784810126584,521.9329268292684,523.6499999999999,547.8063291139241,584.1463414634146
4316402,Rosário do Sul,43,RS,465.8207459207458,499.3862660944205,518.7585836909872,512.7545454545451,533.6909871244635
4316428,Sagrada Família,43,RS,453.2100000000001,486.4612903225807,525.2064516129032,499.28,584.516129032258
4316436,Saldanha Marinho,43,RS,492.8243243243243,512.721052631579,523.9394736842106,549.408108108108,570.0
4316451,Salto do Jacuí,43,RS,474.31199999999984,508.7720779220781,523.9922077922075,526.0966666666668,585.8441558441558
4316477,Salvador das Missões,43,RS,491.9018181818182,513.2017857142857,526.8821428571429,558.1072727272727,573.9285714285714
4316501,Salvador do Sul,43,RS,494.04285714285714,529.012,540.0079999999999,573.5342857142855,614.1333333333333
4316600,Sananduva,43,RS,472.79084507042296,516.2006802721083,521.9285714285716,543.205633802817,614.2857142857143
4316709,Santa Bárbara do Sul,43,RS,473.38119658119655,515.189344262295,520.1590163934428,521.3794871794873,559.672131147541
4316733,Santa Cecília do Sul,43,RS,468.3875,516.0500000000001,515.3000000000001,525.95625,552.5
4316758,Santa Clara do Sul,43,RS,502.5533333333333,534.2935483870968,542.2548387096773,572.7299999999999,587.0967741935484
4316808,Santa Cruz do Sul,43,RS,506.9208441558448,544.1948954489551,550.7218942189417,577.5803246753245,642.0172201722017
4316907,Santa Maria,43,RS,507.7486114968068,541.8836082608141,545.90448110144,562.0312690919175,613.0510455903365
4316956,Santa Maria do Herval,43,RS,488.2380952380953,537.0765957446808,541.9382978723404,579.2142857142857,566.8085106382979
4316972,Santa Margarida do Sul,43,RS,500.53333333333336,507.09,516.5800000000002,571.9444444444445,628.0
4317004,Santana da Boa Vista,43,RS,455.4687500000001,488.89156626506,506.6686746987954,498.43125000000026,496.3855421686747
4317103,Sant'Ana do Livramento,43,RS,462.6889255108768,503.3727329580992,520.4096310193872,507.51390903098167,531.957473420888
4317202,Santa Rosa,43,RS,499.0795539033458,536.7613636363641,541.1513494318194,556.589442379182,619.1619318181819
4317251,Santa Tereza,43,RS,491.88,512.6500000000001,512.1750000000001,509.86,592.5
4317301,Santa Vitória do Palmar,43,RS,458.28243801652906,485.6943137254903,506.9947058823528,497.7830578512399,509.9607843137255
4317400,Santiago,43,RS,482.9376595744683,523.8870314083083,530.0619047619053,527.9741489361701,560.6484295845999
4317509,Santo Ângelo,43,RS,488.117529880478,525.1544351781657,534.8395754359359,544.9423107569723,575.5269143290371
4317558,Santo Antônio do Palma,43,RS,477.5923076923076,497.86153846153854,501.0807692307691,512.8538461538462,593.8461538461538
4317608,Santo Antônio da Patrulha,43,RS,466.9268939393938,504.5030249110324,519.8807829181495,513.2981060606061,539.6797153024911
4317707,Santo Antônio das Missões,43,RS,460.5946808510639,493.0041666666669,508.7020833333336,483.15851063829774,521.6666666666666
4317756,Santo Antônio do Planalto,43,RS,467.1833333333333,509.66666666666674,514.2,506.0966666666667,558.0
4317806,Santo Augusto,43,RS,489.9736486486487,524.1347540983606,526.3675409836063,534.0952702702698,568.0655737704918
4317905,Santo Cristo,43,RS,495.6533936651583,532.6212121212122,534.4575757575758,566.064705882353,607.6190476190476
4317954,Santo Expedito do Sul,43,RS,476.4071428571429,513.7976190476189,523.5833333333334,532.5523809523811,660.952380952381
4318002,São Borja,43,RS,458.81793893129753,504.9405209840808,520.8626628075252,496.47893129771046,526.6136034732272
4318051,São Domingos do Sul,43,RS,497.38983050847446,528.7483870967742,518.5532258064517,553.249152542373,710.9677419354839
4318101,São Francisco de Assis,43,RS,461.81974110032377,488.1672782874617,507.0152905198777,500.26601941747566,523.0581039755351
4318200,São Francisco de Paula,43,RS,467.2190909090908,507.1034782608693,522.8339130434784,504.84090909090895,563.4782608695652
4318309,São Gabriel,43,RS,472.4948979591839,511.8609289617488,526.5090163934422,522.0965014577257,528.4153005464481
4318408,São Jerônimo,43,RS,463.4314666666668,501.4493887530565,517.0523227383869,512.1866666666664,524.40097799511
4318424,São João da Urtiga,43,RS,464.8838235294121,494.1630136986303,509.54383561643823,517.3308823529411,621.917808219178
4318432,São João do Polêsine,43,RS,493.65957446808505,509.60400000000016,510.36800000000005,560.4063829787235,603.6
4318440,São Jorge,43,RS,466.78,511.51489361702136,515.5468085106382,522.5933333333335,607.6595744680851
4318457,São José das Missões,43,RS,445.52105263157904,475.54102564102567,494.1179487179487,485.7263157894736,546.1538461538462
4318465,São José do Herval,43,RS,439.4545454545456,493.0833333333333,488.925,447.58181818181816,556.6666666666666
4318481,São José do Hortêncio,43,RS,508.7451612903226,539.220588235294,548.7117647058823,589.2096774193549,600.0
4318499,São José do Inhacorá,43,RS,485.4466666666668,510.0966666666666,517.87,583.5733333333333,580.6666666666666
4318507,São José do Norte,43,RS,459.9226107226104,488.4332594235034,509.60886917960096,496.5662004662005,527.3170731707318
4318606,São José do Ouro,43,RS,474.3366336633663,512.288235294118,531.1284313725491,528.2297029702972,606.6666666666666
4318614,São José do Sul,43,RS,475.2714285714286,512.5642857142858,528.3357142857143,552.8142857142857,554.2857142857143
4318622,São José dos Ausentes,43,RS,449.1227272727272,471.5956521739132,491.8043478260869,502.74545454545455,527.8260869565217
4318705,São Leopoldo,43,RS,493.379102225574,533.4214411247798,543.468506151143,557.0483591097694,577.9613356766257
4318804,São Lourenço do Sul,43,RS,473.6428104575161,513.634326018809,523.3938871473357,520.3839869281051,567.5862068965517
4318903,São Luiz Gonzaga,43,RS,476.8695059625213,507.3617363344051,517.7194533762056,519.6354344122661,552.250803858521
4319000,São Marcos,43,RS,493.3970588235296,530.8425101214577,538.7578947368421,558.0987394957982,610.6072874493927
4319109,São Martinho,43,RS,488.4370370370369,522.6619047619048,527.0011904761907,548.5308641975308,602.6190476190476
4319125,São Martinho da Serra,43,RS,473.2900000000001,503.4024999999999,513.1725,506.5299999999999,531.0
4319158,São Miguel das Missões,43,RS,477.4439024390243,497.503370786517,519.5,514.1121951219511,540.6741573033707
4319208,São Nicolau,43,RS,458.578846153846,496.5186440677968,508.5830508474576,511.5211538461539,556.9491525423729
4319307,São Paulo das Missões,43,RS,491.81794871794887,529.1246913580246,532.8333333333331,582.851282051282,602.9629629629629
4319356,São Pedro da Serra,43,RS,485.1545454545454,525.008888888889,529.3466666666667,549.4250000000002,625.7777777777778
4319364,São Pedro das Missões,43,RS,449.0657142857142,497.5857142857143,506.2714285714285,503.3685714285714,522.2857142857143
4319372,São Pedro do Butiá,43,RS,495.3727272727272,506.8804347826088,518.3847826086957,564.381818181818,613.4782608695652
4319406,São Pedro do Sul,43,RS,478.6108870967744,520.3011363636365,530.2977272727273,534.445564516129,577.9545454545455
4319505,São Sebastião do Caí,43,RS,480.7697435897437,522.7559405940592,536.3222772277227,544.8051282051283,578.4158415841584
4319604,São Sepé,43,RS,483.6094339622644,518.6305637982199,525.7890207715137,535.6465408805033,562.7299703264094
4319703,São Valentim,43,RS,495.9145833333335,511.222,511.11200000000014,504.65,574.8
4319711,São Valentim do Sul,43,RS,484.10434782608695,513.0692307692308,516.0923076923076,545.4565217391304,564.6153846153846
4319737,São Valério do Sul,43,RS,441.5392857142857,482.04642857142846,480.6035714285714,475.7892857142856,496.4285714285714
4319752,São Vendelino,43,RS,484.6684210526315,538.2473684210526,540.5842105263159,537.5947368421054,630.5263157894736
4319802,São Vicente do Sul,43,RS,476.5024154589375,516.9176744186046,516.7767441860465,517.5937198067634,556.7441860465116
4319901,Sapiranga,43,RS,474.21105577689167,518.0689275893669,534.1143904674612,535.6526892430281,568.2676443629698
4320008,Sapucaia do Sul,43,RS,479.6633215962442,519.1526058631932,534.7893051031479,530.7390845070423,556.829533116178
4320107,Sarandi,43,RS,479.84137055837584,523.9188725490199,526.8624999999996,533.5139593908636,578.7254901960785
4320206,Seberi,43,RS,478.5601226993864,515.1302325581393,519.5593023255814,526.4349693251532,574.1860465116279
4320230,Sede Nova,43,RS,480.4868421052631,495.752380952381,512.2309523809524,540.4526315789471,565.7142857142857
4320263,Segredo,43,RS,469.501111111111,511.397802197802,507.9153846153847,521.0633333333334,626.3736263736264
4320305,Selbach,43,RS,484.9197674418603,510.5255555555555,509.47,557.0093023255816,567.5555555555555
4320321,Senador Salgado Filho,43,RS,458.9968750000001,493.15135135135154,507.1540540540541,524.1125000000001,538.918918918919
4320354,Sentinela do Sul,43,RS,452.78428571428566,495.176056338028,502.8450704225352,498.2885714285715,567.3239436619718
4320404,Serafina Corrêa,43,RS,503.9285714285714,533.8325688073396,538.1036697247706,559.0428571428571,622.4770642201835
4320453,Sério,43,RS,441.5,552.55,556.7166666666666,517.3333333333334,580.0
4320503,Sertão,43,RS,491.4603174603175,514.9600000000003,520.7830769230768,530.753968253968,600.0
4320552,Sertão Santana,43,RS,468.1121495327104,516.9365217391304,515.2765217391305,506.2672897196262,540.0
4320578,Sete de Setembro,43,RS,480.97567567567575,509.61891891891895,501.7135135135135,503.2459459459458,531.3513513513514
4320602,Severiano de Almeida,43,RS,487.9279999999999,524.5254901960784,525.4764705882351,537.518,612.9411764705883
4320651,Silveira Martins,43,RS,493.37,509.7151515151516,507.3757575757576,504.95333333333326,532.1212121212121
4320677,Sinimbu,43,RS,492.5694915254236,543.8016949152544,545.3542372881358,551.7406779661018,617.6271186440678
4320701,Sobradinho,43,RS,475.3423963133639,516.3809523809524,523.679220779221,524.4211981566817,588.2251082251082
4320800,Soledade,43,RS,467.1514285714283,505.2423645320201,517.1172413793105,508.6223376623376,556.0591133004926
4320859,Tabaí,43,RS,459.27872340425546,493.302,519.6199999999999,522.063829787234,528.4
4320909,Tapejara,43,RS,485.9623376623376,520.7246153846156,529.3559999999994,545.548701298701,608.6153846153846
4321006,Tapera,43,RS,477.8821621621624,504.289393939394,516.7085858585858,518.8724324324324,567.5757575757576
4321105,Tapes,43,RS,473.9612068965517,510.7804081632651,528.8930612244899,522.7168103448273,535.9183673469388
4321204,Taquara,43,RS,481.7152512998268,523.9708463949844,536.4956112852658,539.7351819757364,567.6175548589341
4321303,Taquari,43,RS,473.7690476190475,518.0840148698884,537.9185873605948,543.1420634920634,591.7472118959108
4321329,Taquaruçu do Sul,43,RS,489.2454545454543,526.3701754385966,526.5105263157895,555.170909090909,590.5263157894736
4321352,Tavares,43,RS,442.00781249999983,477.0287671232879,494.4178082191782,477.7625,476.986301369863
4321402,Tenente Portela,43,RS,470.1098765432099,493.8919540229882,511.517816091954,502.9345679012345,548.6206896551724
4321436,Terra de Areia,43,RS,469.1208588957058,512.6472222222222,526.7283333333336,505.617791411043,539.4444444444445
4321451,Teutônia,43,RS,500.5277142857141,537.7293800539084,544.3091644204852,561.8131428571426,635.256064690027
4321469,Tio Hugo,43,RS,473.2296296296297,497.91428571428577,514.975,524.1592592592592,610.0
4321477,Tiradentes do Sul,43,RS,488.2128205128206,525.3840909090909,526.2886363636363,543.1102564102564,615.4545454545455
4321493,Toropi,43,RS,468.3641025641026,490.4047619047619,489.9880952380953,530.1769230769231,572.8571428571429
4321501,Torres,43,RS,482.2083687943264,520.2629820051415,531.9865038560412,531.4595744680845,550.2313624678663
4321600,Tramandaí,43,RS,469.1823886639677,502.05205724508033,522.6769230769231,518.664372469636,533.2737030411449
4321626,Travesseiro,43,RS,496.25384615384615,513.6785714285713,525.8928571428571,570.8307692307691,582.8571428571429
